date,theme_name,total_cnt,phase1_cnt,phase2_cnt,phase3_cnt,phase4_cnt,avg_trade_value,lag_avg_trade_value,phase1_increase,phase3_increase,trade_value_spike,global_rank,grade,future_grade_d1,future_grade_d2
2024-02-01,금,10,2,3,3,2,6691392013.0,8184632207.6,1.0,0.0,0.8175556143850394,133,6등급,6등급,6등급
2024-02-02,금,10,3,2,3,2,4597130107.1,6691392013.0,1.0,0.0,0.6870214894253275,202,6등급,6등급,6등급
2024-02-05,금,10,3,3,2,2,4557488952.7,4597130107.1,0.0,-1.0,0.9913769779239494,190,6등급,6등급,6등급
2024-02-06,금,10,2,5,0,3,3845373322.9,4557488952.7,-1.0,-2.0,0.8437482488294085,233,6등급,6등급,3등급
2024-02-07,금,10,4,3,1,2,3694470489.7,3845373322.9,2.0,1.0,0.9607572996095484,175,6등급,3등급,5등급
2024-02-08,금,10,7,0,0,3,10043752616.9,3694470489.7,3.0,-1.0,2.718590565251904,71,3등급,5등급,6등급
2024-02-14,금,10,4,0,3,3,7297270700.5,4450982048.3,0.0,-1.0,1.6394743050664755,136,6등급,5등급,6등급
2024-02-16,금,10,3,0,2,5,10597835028.2,8468990786.8,0.0,-2.0,1.2513692947591908,163,6등급,4등급,6등급
2024-02-19,금,10,3,1,4,2,5602405900.4,10597835028.2,0.0,2.0,0.5286368287006206,100,4등급,6등급,6등급
2024-02-20,금,10,0,3,1,6,5184282303.8,5602405900.4,-3.0,-3.0,0.9253671361851616,242,6등급,6등급,3등급
2024-02-21,금,10,1,3,2,4,6037320248.7,5184282303.8,1.0,1.0,1.164543112221095,139,6등급,3등급,6등급
2024-02-22,금,10,2,3,2,3,5425342374.9,6037320248.7,1.0,0.0,0.8986341872568752,72,3등급,6등급,4등급
2024-02-23,금,10,0,6,2,2,3877138338.4,5425342374.9,-2.0,0.0,0.7146347770303554,195,6등급,4등급,6등급
2024-02-26,금,10,1,5,2,2,3288674089.9,3877138338.4,1.0,0.0,0.8482220139860047,84,4등급,6등급,6등급
2024-02-27,금,10,1,7,0,2,5075537872.9,3288674089.9,0.0,-2.0,1.543338662985098,136,6등급,6등급,6등급
2024-02-28,금,10,1,7,1,1,3140394497.5,5075537872.9,0.0,1.0,0.6187313691949025,205,6등급,6등급,2등급
2024-02-29,금,10,1,8,0,1,4649653124.2,3140394497.5,0.0,-1.0,1.4805952334655688,226,6등급,2등급,6등급
2024-03-05,금,10,2,6,1,1,6378039174.1,3796633058.9,-3.0,0.0,1.6799198329553375,159,6등급,6등급,2등급
2024-03-06,금,10,2,7,1,0,5838902824.3,6378039174.1,0.0,0.0,0.915469890497172,183,6등급,2등급,1등급
2024-03-11,금,10,3,5,2,0,5050227211.9,6510677999.0,-3.0,0.0,0.7756837633001792,168,6등급,1등급,1등급
2024-03-14,금,10,4,2,2,2,16108196189.0,3007920500.0,-3.0,0.0,5.35525995085309,155,6등급,4등급,4등급
2024-03-15,금,10,4,2,2,2,10262799138.8,16108196189.0,0.0,0.0,0.6371165969413932,99,4등급,4등급,5등급
2024-03-18,금,10,4,2,3,1,6646087653.3,10262799138.8,0.0,1.0,0.6475901519083134,96,4등급,5등급,5등급
2024-03-22,금,10,4,2,1,3,3776590971.5,5715441923.9,-1.0,-3.0,0.6607697220590422,168,6등급,2등급,1등급
2024-03-27,금,10,4,3,2,1,4810342744.8,8541378336.5,-1.0,-1.0,0.5631810880269629,52,3등급,2등급,2등급
2024-04-01,금,10,0,2,7,1,5442537394.1,5102217221.2,-2.0,3.0,1.066700447696729,129,6등급,3등급,5등급
2024-04-02,금,10,1,3,4,2,5367436150.1,5442537394.1,1.0,-3.0,0.9862010605418322,62,3등급,5등급,2등급
2024-04-09,금,10,1,3,4,2,12604863704.5,21130154010.4,0.0,-1.0,0.596534398106897,61,3등급,6등급,6등급
2024-04-11,금,10,1,3,3,3,6031197127.6,12604863704.5,0.0,-1.0,0.4784817407781119,126,6등급,6등급,6등급
2024-04-12,금,10,1,3,2,4,13056231294.7,6031197127.6,0.0,-1.0,2.1647827153504893,205,6등급,6등급,2등급
2024-04-15,금,10,2,3,2,3,35005484043.3,13056231294.7,1.0,0.0,2.6811323461702155,139,6등급,2등급,5등급
2024-04-18,금,10,2,2,3,3,6513272355.4,6553303810.5,-1.0,2.0,0.9938914086302759,238,6등급,6등급,6등급
2024-04-19,금,10,2,3,3,2,42303622485.3,6513272355.4,0.0,0.0,6.4949874927657625,193,6등급,6등급,6등급
2024-04-22,금,10,2,2,4,2,10512125693.4,42303622485.3,0.0,1.0,0.24849232939928104,191,6등급,6등급,6등급
